NUMBER,WHO_ID,DATASET,PROP_ID,WHO_REGION,COUNTRY_TERRITORY_AREA,COUNTRY_CODE,ISO_3166_1_NUMERIC,ADMIN_LEVEL,AREA_COVERED,PROV_CATEGORY,PROV_SUBCATEGORY,PROV_MEASURE,WHO_CODE,WHO_CATEGORY,WHO_SUBCATEGORY,WHO_MEASURE,TARGETED,VALUE_USD,PERCENT_INTEREST,COMMENTS,NON_COMPLIANCE,RESPONSE_TYPE,SOURCE,SOURCE_TYPE,LINK,SOURCE_ALT,DATE_START,DATE_END,DATE_ENTRY,Sys_BatchID
21083,GPHIN06830,GPHIN,6830,EURO,Italy,ITA,380,national,,,,TESTING & CASE DETECTION,3.1,Surveillance and response measures,Detecting and isolating cases,,,,,"Italy began conducting antibody tests in the northern region of Lombardy on  23 April,  seeking information about coronavirus immunity to help guide authorities as they reopen the long locked-down country. 
Health authorities have said 20,000 tests would be performed every day in Lombardy. First to be tested are those in the worst-hit provinces: health workers, those under quarantine showing coronavirus symptoms and those they have been in contact with, as well as others with mild symptoms.
Authorities hope to roll out the tests to the wider region after 29 April. The kits, made by Italian biotech firm DiaSorin, will be used to look for the presence of antibodies in the blood. 
Previously Lombardy's swab testing has revealed that 24 percent of those tested have the virus. Experts believe at least 60 to 70 percent of a population must be immune to the virus in order to gradually wipe it out.",,,,Media,https://www.urdupoint.com/en/miscellaneous/italy-launches-antibody-tests-for-virus-immun-901566.html,,2020-04-23,,2020-04-23,9261
4259,ACAPS_4259,ACAPS,8504,EURO,Italy,ITA,380,other,Turin,Public health measures,,Other public health measures enforced,2,Environmental measures,,,Yes,,,Extension: of protection network for homeless persons; including mask distribution,Not applicable,Introduction / extension of measures,Ministry of the Interior,Government,https://www.interno.gov.it/it/notizie/ampliata-rete-accoglienza-i-senza-fissa-dimora-nel-torinese,,2020-04-30,,2020-05-01,9261
4208,ACAPS_4208,ACAPS,4893,EURO,Italy,ITA,380,national,,Public health measures,,Strengthening the public health system,8.2,Other measures,,Scaling up,Yes,,,"Narcotic and psychotropic substances, simplification of the procedure for issuing import export permits",Not applicable,Introduction / extension of measures,Ministry of Health,Government,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4389,,2020-04-07,,2020-04-12,9261
29112,CSHVienna_1502,CSHVienna,1502,EURO,Italy,ITA,380,national,,Healthcare and public health capacity,Increase availability of PPE,Face masks,8.2,Other measures,,Scaling up,,,,"Distriburion. From February 28 to March 7, the Department distributed one million ffp2 and ffp3 masks (both equipped with a filter) intended for healthcare personnel from all Italian regions.",,,,,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4179,,2020-02-28,,2020-02-28,9261
15216,GPHIN03158,GPHIN,3158,EURO,Italy,ITA,380,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"Payments on mortgages will be suspended across Italy due to the coronavirus outbreak, Italy's deputy economy minister said. Italy's bOn 9 March, banking lobby ABI said  lenders representing 90 percent of total banking assets would offer debt moratoriums to small firms and households grappling with the economic fallout from the coronavirus outbreak.",,,,Media,,,2020-03-10,,2020-03-10,9261
4196,ACAPS_4196,ACAPS,4475,EURO,Italy,ITA,380,national,,Public health measures,,Health screenings in airports and border crossings,5.5,International travel measures,,Entry screening and isolation or quarantine,Yes,,,Health screening for migrants (with subsequent quarantine) mandatory,Not available,Introduction / extension of measures,Ministry of Interior,Government,https://www.interno.gov.it/it/notizie/misure-prevenzione-covid-19-nel-sistema-accoglienza-migranti,,2020-04-07,,2020-04-09,9261
29047,CSHVienna_1445,CSHVienna,1445,EURO,Italy,ITA,380,other,Rome Fiumicino airport,"Case identification, contact tracing and related measures",Airport health check,Measure temperature for all passengers,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,". Coronavirus, checks with thermal scanners in Italian airports (date uncertain)",,,,,https://time.com/5769509/airlines-airports-china-coronavirus-screenings/ --- https://www.corriere.it/cronache/20_febbraio_04/coronavirus-controlli-gli-scanner-termici-aeroporti-italiani-c10b73d2-4796-11ea-bec1-6ac729c309c6.shtml,,2020-01-23,,2020-01-23,9261
12951,GPHIN01471,GPHIN,1471,EURO,Italy,ITA,380,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"Italian authorities in the northern Lombardy region have urged people to stay at home and avoid social contact after six people tested positive for coronavirus.  A regional health councillor said around 250 people had been placed in isolation and would be tested for the deadly virus. Authorities are trying to establish whether the second batch of three cases is linked to an initial trio in the town of Lodi.       
The Italian prime minister has warned against ""social alarmism and panic"".",,,,Media,https://www.telegraph.co.uk/global-health/science-and-disease/coronavirus-uk-news-china-wuhan-deaths-latest/,,2020-02-21,,2020-02-21,9261
24660,OxCGRT2622,OxCGRT,OXCGRT008792,EURO,Italy,ITA,380,national,,,,H3 - contact tracing - 2,3.2.1,Surveillance and response measures,Tracing and quarantining contacts,Contact tracing,Traditional,,,"Reports about the first 2 tourists to test positive in Rome describe a comprehensive attempt at contact tracing and isolation. ""Health surveillance has already been activated - explain from the Lazio Region -, at the moment people are all asymptomatic and do not cause concern"" -   https://web.archive.org/save/https://www.corriere.it/cronache/20_gennaio_31/virus-primi-due-casi-italia-due-cinesi-marito-moglie-italia-dieci-giorni-e365df1c-43b3-11ea-bdc8-faf1f56f19b7.shtml",,,,,,,2020-01-31,,,9261
24680,OxCGRT2642,OxCGRT,OXCGRT008831,EURO,Italy,ITA,380,national,,,,C2 - workplace closing - 3,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,1,,,"Countrywide lockdown: ""On Monday, Prime Minister Giuseppe Conte ordered people to stay home and seek permission for essential travel"" (https://web.archive.org/web/20200409225920/https://www.bbc.co.uk/news/world-europe-51810673)",Required,,,,,,2020-03-10,,,9261
4231,ACAPS_4231,ACAPS,6138,EURO,Italy,ITA,380,national,,Lockdown,,Full lockdown,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,Yes,,,"Companies may restart their business, if they have been communicating with the prefect and a number of security aspects are in place and certain criteria met",Not applicable,Phase-out measure,Ministry of the Interior,Government,https://www.interno.gov.it/it/notizie/coronavirus-semplificata-firenze-procedura-comunicazioni-imprese,https://www.interno.gov.it/it/notizie/covid-19-verona-nucleo-supporto-riavvio-imprese,2020-04-10,,2020-04-18,9261
15180,GPHIN03131,GPHIN,3131,EURO,Italy,ITA,380,national,,,,TRAVEL ADVISORY,5.1,International travel measures,,Providing travel advice or warning,,,,"1.Passengers traveling as tourists are not allowed to enter via airports in below listed areas.
2.Passengers arriving at airports in below listed areas, are allowed to enter if they are traveling on business, for health reasons, in an emergency or if they reside in one of these areas. A completed “Self-declaration"" form must be presented upon arrival.
- Areas: Alessandria, Asti, Lombardy, Modena, Novara, Padova, Parma, Pesaro and Urbino, Piacenza, Reggio Emilia, Rimini, Treviso-Venice, Verbano – Cusio - Ossola and Vercelli.",,,,Media,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,2020-03-09,,2020-03-09,9261
4205,ACAPS_4205,ACAPS,4878,EURO,Italy,ITA,380,national,,Governance and socio-economic measures,,Economic measures,8.3,Other measures,,Financial packages,No,,,"400 billion euros to our businesses, small, medium and large. Of these, 200 billion are for the internal market, the other 200 to boost exports",Not applicable,Introduction / extension of measures,Ministry of Health,Government,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4413,,2020-04-07,,2020-04-12,9261
4235,ACAPS_4235,ACAPS,6142,EURO,Italy,ITA,380,national,,Movement restrictions,,International flights suspension,5.7,International travel measures,,Suspending or restricting international flights,No,,,Only one airport per regions remains open,Not applicable,Introduction / extension of measures,Government - UK,Government,https://www.gov.uk/foreign-travel-advice/italy/coronavirus,,2020-03-13,,2020-04-18,9261
14493,GPHIN02557,GPHIN,2557,EURO,Italy,ITA,380,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"Italy’s government on 4 March announced it will temporarily close the nation’s schools and universities, as the authorities struggle to contain the spread of the coronavirus. The closure will come into effect from Thursday 5 March and last until mid-March.",,,,Media,https://www.cnbc.com/2020/03/04/italys-death-toll-from-the-coronavirus-is-now-worse-than-iran.html,,2020-03-04,,2020-03-04,9261
17025,GPHIN04582,GPHIN,4582,EURO,Italy,ITA,380,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Italian coronavirus patients who are 80 or older will not receive intensive care if the crisis worsens, under emergency plans being proposed in Turin. The plans drawn up by civil protection officials warn that ‘it will be necessary to apply criteria for access to intensive treatment’ if there are too many patients.",,,,Media,https://infosurhoy.com/health/coronavirus-italy-victims-over-80-may-not-get-intensive-care/,,2020-03-30,,2020-03-30,9261
4225,ACAPS_4225,ACAPS,6132,EURO,Italy,ITA,380,national,,Movement restrictions,,Surveillance and monitoring,3.1,Surveillance and response measures,Detecting and isolating cases,,No,,,"Launch of tracking app, non-mandatory",Not applicable,Introduction / extension of measures,Ministry of Health,Government,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4513,,2020-04-17,,2020-04-18,9261
29104,CSHVienna_1495,CSHVienna,1495,EURO,Italy,ITA,380,national,,Social distancing,Special measures for certain establishments,"Gyms, swimming pools and sports centers",4,Social and physical distancing measures,,,,,,"Can open of respect social distancing measures. Sports activities outdoors or inside gyms, swimming pools and sports centers are allowed only on condition that it is possible to respect the interpersonal distance of one meter.",,,,,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4175,,2020-03-08,,2020-03-08,9261
17091,GPHIN04645,GPHIN,4645,EURO,Italy,ITA,380,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"On 30 March, the Italian Health Minister announced the national lockdown to contain the novel coronavirus epidemic will be extended at least until Easter. Easter falls on 12 April, and the current lockdown expires on 3 April.",,,,Media,https://www.aljazeera.com/news/2020/03/death-toll-york-state-passes-1000-live-updates-200329234257896.html,,2020-03-31,,2020-03-31,9261
29059,CSHVienna_1457,CSHVienna,1457,EURO,Italy,ITA,380,other,Rome Fiumicino,"Case identification, contact tracing and related measures",Airport health check,Measure temperature for all passengers,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,". In Rome Fiumicino, sanitary corridors and thermal scanners are being activated on all arrivals.",,,,,http://www.salute.gov.it/portale/news/p3_2_4_1_1.jsp?lingua=italiano&menu=salastampa&p=comunicatistampa&id=5405,,2020-02-04,,2020-02-04,9261
15666,GPHIN03506,GPHIN,3506,EURO,Italy,ITA,380,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"The Italian authorities have warned that those who come down with a cough, fever or other signs of the deadly COVID-19 but avoid going into quarantine could risk being charged with attempted murder and face up to 21 years in prison. Italy’s new legal measures have been compared to punishments for people who willingly pass on HIV to unsuspecting victims.
Italy has been put on a nationwide lockdown with all stores except for pharmacies and food outlets being ordered to close down. Citizens have also been told they are not allowed to travel unless for pressing health or work reasons. Those who break the rules will be subject to jail time and/or fine.",,,,Media,https://metro.co.uk/2020/03/12/people-coronavirus-italy-refuse-self-isolate-face-murder-charges-12385790/,,2020-03-12,,2020-03-12,9261
29113,CSHVienna_1503,CSHVienna,1503,EURO,Italy,ITA,380,national,,Risk communication,Educate and actively communicate with the public,Enhance communication to the public,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,FAQ vulnerable persons. The Office for Policies for People with Disabilities has put online the answers to the most frequently asked questions about the measures contained in the dpcm of March 9th concerning people with disabilities and those who assist them. The web page will be updated from time to time based on the new provisions issue,,,,,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4194,,2020-03-10,,2020-03-10,9261
18658,GPHIN05459,GPHIN,5459,EURO,Italy,ITA,380,national,,,,LAND SCREENING,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,Italy's medical diagnostic group Diasorin on 7 April said it aims to launch a new serological test to detect antibodies in patients infected with the new coronavirus by the end of April.,,,,Media,,,2020-04-07,,2020-04-07,9261
